row_id,path,label,class_name,condition_id,condition_position,group,sha256,benchmark_half,split_provenance
1753,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-019.png,19,sample20,019,5,019,3ea484afacb50e569a45811087a7c110b5b0571f490f05b552d5e43736ef28c2,alternating_b,deterministic alternating reproduction
1754,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-022.png,19,sample20,022,6,022,f558dc08869be970529d418abe972df3a707e8ce572c73670a59ae98dd61a9b7,alternating_a,deterministic alternating reproduction
1755,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-025.png,19,sample20,025,7,025,b089d2f06596c2b4b901754572fc51444c30b313195b2fa072891e6a8ba29992,alternating_b,deterministic alternating reproduction
1756,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-026.png,19,sample20,026,8,026,36960bd2beb03c68ef23fb4e31cf6fb8c817a2d4c54a6add76484465de958d6c,alternating_a,deterministic alternating reproduction
1757,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-028.png,19,sample20,028,9,028,f01b04ab89234c3775524ae2b4a77c8333927a017bfafc978d8861ef1d7e0318,alternating_b,deterministic alternating reproduction
1758,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-030.png,19,sample20,030,10,030,6e33d2dd7822061092569e7f1381c2f232933f6ed0d5d72d2fa88c75465c20ff,alternating_a,deterministic alternating reproduction
1759,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-032.png,19,sample20,032,11,032,2a4d6bd4f855572ddaa395baadf006cd1b4da065d4b967f1c324eb58d6b9efd7,alternating_b,deterministic alternating reproduction
1760,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-033.png,19,sample20,033,12,033,0e33376a2f5cc12017b811918a1da3ba77fb0e74baf377d8dc9287c4725fa126,alternating_a,deterministic alternating reproduction
1761,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-035.png,19,sample20,035,13,035,9cb0011ec31f08fca363e4c55f2ef46badd2404311df9a57a3374cf63f655c9f,alternating_b,deterministic alternating reproduction
1762,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-036.png,19,sample20,036,14,036,587e6c37a1c952dbb555a3ab66819358b00cbe83dcd8812f9a03c34364350b26,alternating_a,deterministic alternating reproduction
1763,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-037.png,19,sample20,037,15,037,ddd391cad997fada133bad09f2be7665498e81fbdccca4c81b6a78abd3606de4,alternating_b,deterministic alternating reproduction
1764,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-039.png,19,sample20,039,16,039,8c4fadbba9108955a071728d568660e0b26c1f0774875063c45196a6fad76c16,alternating_a,deterministic alternating reproduction
1765,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-041.png,19,sample20,041,17,041,3ec51571900e4268c753c1c4f4c4364cc29638df5b4a81b1a62692bbec45edb1,alternating_b,deterministic alternating reproduction
1766,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-042.png,19,sample20,042,18,042,fc1c65d0cff3e8b2f1d4a914ced6d0b3919c4a0c2ff5f555dbcbc5bd17553465,alternating_a,deterministic alternating reproduction
1767,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-043.png,19,sample20,043,19,043,2c92bd872ae072cc3255752f344de5cdf7ae28e8fb651b96d5b9ae7bced7e394,alternating_b,deterministic alternating reproduction
1768,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-044.png,19,sample20,044,20,044,f2422320f4aa1b9a58ee7bab6cf68ef9a993c7301ada248cd3a31828b39a1ae2,alternating_a,deterministic alternating reproduction
1769,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-045.png,19,sample20,045,21,045,a012d0414084cb28b56e9eabd07251bb2ee50a8e76e765faeb136da4b59585fc,alternating_b,deterministic alternating reproduction
1770,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-046.png,19,sample20,046,22,046,53439c25a8a82343f1fb49d8bb43747a7eeef9641695d5862deef35040dca332,alternating_a,deterministic alternating reproduction
1771,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-047.png,19,sample20,047,23,047,a549bebd5f354af7ac7cd87b5f831222417766616e591407d157e96dc8af2ee8,alternating_b,deterministic alternating reproduction
1772,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-048.png,19,sample20,048,24,048,4f28f21def1a4bc23ce9bbf57110c32a7f8083608f2302eae1f04c951eeb1730,alternating_a,deterministic alternating reproduction
1773,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-049.png,19,sample20,049,25,049,704d5fabae91b40e1c0f919851b703b94c1c2741e1272889592754ff9f0980c3,alternating_b,deterministic alternating reproduction
1774,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-050.png,19,sample20,050,26,050,e061942cb6228dea47a0640f19852b158649e52449642aa6dc2a24eadd49bb08,alternating_a,deterministic alternating reproduction
1775,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-051.png,19,sample20,051,27,051,04f84e260ba163e26821afeb1d2b67b1e20ff8e15198ceea6ddd28a2b808d4a2,alternating_b,deterministic alternating reproduction
1776,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-052.png,19,sample20,052,28,052,8013f5461c6c8dceb60445780dec47c20c32c459bafdcecf178e700d2f519779,alternating_a,deterministic alternating reproduction
1777,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-053.png,19,sample20,053,29,053,2475c56658426e7d60388d4e58b6ff647321c6b795d91152a3fb4d07fd78544d,alternating_b,deterministic alternating reproduction
1778,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-054.png,19,sample20,054,30,054,699220ec1889372c1f72a5da75e49ef5015814bcd68bdf7a602ad724e5702764,alternating_a,deterministic alternating reproduction
1779,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-055.png,19,sample20,055,31,055,f73d60d6fa54a180c602e6f391b5618955cf2fa08d01f324be96a0f8140d20c5,alternating_b,deterministic alternating reproduction
1780,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-057.png,19,sample20,057,32,057,c5bfe3bf91b709047c6d6191bf0d792fd473d045e3c1a60dac4001aa1d37a92e,alternating_a,deterministic alternating reproduction
1781,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-059.png,19,sample20,059,33,059,851904d591216d4739e532ce3b37374af251585e51664d3621c90d38964c19f0,alternating_b,deterministic alternating reproduction
1782,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-061.png,19,sample20,061,34,061,d0d2dda5987d6734e69acb18a4bb9a65a30bbd92c013b24e1a7f26ddb3a26e08,alternating_a,deterministic alternating reproduction
1783,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-063.png,19,sample20,063,35,063,fa0451ee6448b3e5e7a1f00131890509cd6aed290b488b3c6f65c62101a2c394,alternating_b,deterministic alternating reproduction
1784,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-065.png,19,sample20,065,36,065,d5d5abe6996c42c8b35529171e7a701e8398f359c94a82030284ed71d173ccdd,alternating_a,deterministic alternating reproduction
1785,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-068.png,19,sample20,068,37,068,747d05b3775b54516a25b8dc863dda7300a3e3e444616e9b7024ab76e149314a,alternating_b,deterministic alternating reproduction
1786,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-071.png,19,sample20,071,38,071,e6d6f0cf3a261f6e67f574bf91fdc0c54eb45d84d110003bc3562413098a380a,alternating_a,deterministic alternating reproduction
1787,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-073.png,19,sample20,073,39,073,d33c8632b34bb0337f7a8cefc0b3fd71dd4a770222151ad3ae124de3819290c3,alternating_b,deterministic alternating reproduction
1788,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-076.png,19,sample20,076,40,076,6b72f86fefca27286537c6c0d6d2bb67056800a21ff9f2356a492f9f3a3c2b83,alternating_a,deterministic alternating reproduction
1789,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-078.png,19,sample20,078,41,078,39d071716ae5bcd62a58602444a7e020e898b96e0b8e7a17b5769ae5a1377239,alternating_b,deterministic alternating reproduction
1790,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-079.png,19,sample20,079,42,079,1d31882cf6a81123127c1b9d1c36959a83b76de5a36f3c3d14736b241865a10b,alternating_a,deterministic alternating reproduction
1791,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-081.png,19,sample20,081,43,081,c6c6d87b0d4b857a15c2152df3368b62eabd4424ea80a0ba368d2d424dd6147a,alternating_b,deterministic alternating reproduction
1792,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-084.png,19,sample20,084,44,084,747bc2919b0342225d4cbcb745924c69edd675ecf248c0d43cec62de7dadafdc,alternating_a,deterministic alternating reproduction
1793,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-085.png,19,sample20,085,45,085,24420e09f718125d2efab5d8ec5a2c52295684a3f8d5fb7b181aa1e65cea266c,alternating_b,deterministic alternating reproduction
1794,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-087.png,19,sample20,087,46,087,eeafaadaea2ba56ebb8b7e3c69d53db857be49524ac2f98e6532c2b353d0941a,alternating_a,deterministic alternating reproduction
1795,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-090.png,19,sample20,090,47,090,2dcad53152fe091c10bd10e54290a328b0eba34fbfb9944797c283eb700035af,alternating_b,deterministic alternating reproduction
1796,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-093.png,19,sample20,093,48,093,723791aa5338104c9c6d08b62b687cc51badfd34312e00e7933327b6478029e5,alternating_a,deterministic alternating reproduction
1797,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-094.png,19,sample20,094,49,094,e9030051fd8a41975cf638435ab84830f10788f837705c0b4cf90741d28a4a8b,alternating_b,deterministic alternating reproduction
1798,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-096.png,19,sample20,096,50,096,f8c0cb7ff7e84159c3902101147831b29509171326695667b761914e3ae23a15,alternating_a,deterministic alternating reproduction
1799,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-097.png,19,sample20,097,51,097,ab38d89ea45ed434f31f6f7679a0cde13a3dbc4ea6cd8d776e0441f03a74b9e4,alternating_b,deterministic alternating reproduction
1800,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-099.png,19,sample20,099,52,099,ceb0634b673fa8bd32814bf44d3e74480bcd73496c6daa9adc43576f70939591,alternating_a,deterministic alternating reproduction
1801,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-101.png,19,sample20,101,53,101,df97a544610fbec3d79ab5b71f288045eabe0ac74a9cb23e559f53d7abe4b47e,alternating_b,deterministic alternating reproduction
1802,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-102.png,19,sample20,102,54,102,df0d582b851f1421dbb13ef08a7321223a5e348b6e3ce3f9a991aea1270dbe71,alternating_a,deterministic alternating reproduction
1803,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-103.png,19,sample20,103,55,103,9cc10b5a702ca0810a4afaf65faa9169b635dd728e0ad9795f69b38c63af7852,alternating_b,deterministic alternating reproduction
1804,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-104.png,19,sample20,104,56,104,72628f570ed17214f04d92b7cbcf57b14e4989c33c1e5abd485b59b1382110b2,alternating_a,deterministic alternating reproduction
1805,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-106.png,19,sample20,106,57,106,cf9653145163050f800513e64a186270e41b0ae031851906da8d3ed65506857d,alternating_b,deterministic alternating reproduction
1806,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-109.png,19,sample20,109,58,109,6851d7e796cce35521e5891093082691e1b2b9c32393abffdf732e90332bdad3,alternating_a,deterministic alternating reproduction
1807,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-112.png,19,sample20,112,59,112,9987e90eaf9c42375b51bedd24ef5142f1ef10bbaf9b63805e3323f688410351,alternating_b,deterministic alternating reproduction
1808,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-114.png,19,sample20,114,60,114,dcfcac641c93f6b454431630cabe4155fb45997dd40e68c5c86e071f2dccd96b,alternating_a,deterministic alternating reproduction
1809,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-116.png,19,sample20,116,61,116,cc1aef88493bb09af710a750af4c829c55e3c5bcc07fd52f79799c46a49fb22c,alternating_b,deterministic alternating reproduction
1810,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-117.png,19,sample20,117,62,117,4559bd67755bdf6b4a299e91eaa556b2c98e4027750848f178059f40c526ebb8,alternating_a,deterministic alternating reproduction
1811,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-119.png,19,sample20,119,63,119,8b0cc9656d0f3f6bec4d82b9e339037924c2501b385bf35a44438a95363bd0e5,alternating_b,deterministic alternating reproduction
1812,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-121.png,19,sample20,121,64,121,2163da4c0d4726a6b14bf6acc23d2fd50e43040dad614879169bc26dc05e2dcf,alternating_a,deterministic alternating reproduction
1813,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-122.png,19,sample20,122,65,122,31fee485f41e9fbc4b18b334563a13769866a58dcdf6b5340f3c62b32205d6e8,alternating_b,deterministic alternating reproduction
1814,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-123.png,19,sample20,123,66,123,7285e4d71aa728ffaf0452dc8b965a2eae48e5f115f88ddd2f45378052f283d9,alternating_a,deterministic alternating reproduction
1815,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-125.png,19,sample20,125,67,125,ea865a6a9d303125e9e69609e719001d8501850e5a227f915569c0c2022a2ebd,alternating_b,deterministic alternating reproduction
1816,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-128.png,19,sample20,128,68,128,ab72026e1b3857740a2679b80c2876ac0b38b237968212220b36bdcfc787c14e,alternating_a,deterministic alternating reproduction
1817,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-129.png,19,sample20,129,69,129,41c89bfe2f2a3043927f6289049f638d2a847a70d247e59cc9a1ac2be59d8bb2,alternating_b,deterministic alternating reproduction
1818,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-131.png,19,sample20,131,70,131,cda540905f3e2e9f88de2c9d8fa5876283c104fc4149c3b688589c10a219202f,alternating_a,deterministic alternating reproduction
1819,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-134.png,19,sample20,134,71,134,12976e16e2cba8d0ebe9987d731875f0668b5fbf257726d994b82c1a29c9f28f,alternating_b,deterministic alternating reproduction
1820,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-136.png,19,sample20,136,72,136,f71f1aed82b65316941932ccd0f62591136e28c658c3de5e2b8a917d4b9e7de5,alternating_a,deterministic alternating reproduction
1821,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-141.png,19,sample20,141,73,141,04f97bb9b037a91e4b6934254600cf8d13f460672e479dc053add5194e8868dc,alternating_b,deterministic alternating reproduction
1822,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-143.png,19,sample20,143,74,143,68f437d11d9c48980f31bbf505044d2bdb9527f2cfd011795a5f38d4b1ab7b19,alternating_a,deterministic alternating reproduction
1823,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-145.png,19,sample20,145,75,145,f87cabc138287274ade6b6fafadf72c209fee46112986d352bc1511a11aa2d02,alternating_b,deterministic alternating reproduction
1824,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample20/20-147.png,19,sample20,147,76,147,3fcfbd671d858c6ddfa8ab15f653ab3c8856a990ba78f9e5d6aff1f2d0e12159,alternating_a,deterministic alternating reproduction
